Person_ID,Identification_Confidence,Evidence_Type,Member_Type,Outbound_start_station_id,Outbound_end_station_id,Return_start_station_id,Return_end_station_id,Outbound_Undock_Time,Outbound_Redock_Time,Return_Undock_Time,Outbound_Date,Return_Date,Outbound_Bike_Time_Minutes,Time_At_Destination,Outbound_Ride_ID,Return_Ride_ID,Number_Of_Matched_Pairs,Pattern_Consistency,Quasi_Identifier,Why_Not_Anonymous,Anonymity_Set_Size,Uniqueness_Score,K_Anonymity_Violated,Privacy_Risk_Level,Anonymity_at_±5min,Anonymity_at_±10min,Anonymity_at_±15min,Anonymity_at_±20min
COMMUTER_member_Northbourne Rd at Hyde Park Ave~Forest Hills,VERY HIGH,Matched Outbound + Return Journey,member,C32078,E32010,E32010,C32078,07:23,07:23,17:03,2025-10-07,2025-10-07,0,9h 40m,90896DA144785FD7,A53D0BD6D84C74E3,6,Arrival times within ±5 minutes,"(member, Northbourne Rd at Hyde Park Ave -> Forest Hills, ~440)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,10,10,14
COMMUTER_member_Commonwealth Ave at Agganis Way~Commonwealth Ave at Granby St,VERY HIGH,Matched Outbound + Return Journey,member,A32002,B32060,B32060,A32002,10:50,10:50,16:44,2025-10-16,2025-10-16,0,5h 54m,69159B21323B1996,6869ED7622D7EA03,6,Arrival times within ±5 minutes,"(member, Commonwealth Ave at Agganis Way -> Commonwealth Ave at Granby St, ~648)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,5,5,12,14
COMMUTER_member_Mugar Way at Beacon St~Charles Circle - Charles St at Cambridge St,VERY HIGH,Matched Outbound + Return Journey,member,D32017,D32016,D32016,D32017,09:49,09:49,21:31,2025-10-07,2025-10-07,0,11h 42m,70899FD0727C6539,F72E62D4C078C2E0,6,Arrival times within ±5 minutes,"(member, Mugar Way at Beacon St -> Charles Circle - Charles St at Cambridge St, ~584)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,6,7,6,7
COMMUTER_casual_7 Acre Park~Wellington MBTA,VERY HIGH,Matched Outbound + Return Journey,casual,V32001,V32014,V32014,V32001,06:42,06:42,15:05,2025-10-01,2025-10-01,0,8h 23m,BC02AD1030F3DA91,B3417FC96FAFB557,6,Arrival times within ±4 minutes,"(casual, 7 Acre Park -> Wellington MBTA, ~400)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,7,7,10,7
COMMUTER_member_MIT at Mass Ave / Amherst St~Cambridge St at Joy St,VERY HIGH,Matched Outbound + Return Journey,member,M32006,D32000,D32000,M32006,13:48,13:48,23:33,2025-10-18,2025-10-18,0,9h 45m,55B50F55EDD11F08,FFC3D4710AD726AB,6,Arrival times within ±2 minutes,"(member, MIT at Mass Ave / Amherst St -> Cambridge St at Joy St, ~824)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,5,5,6,6
COMMUTER_member_Boylston St at Exeter St~Mugar Way at Beacon St,VERY HIGH,Matched Outbound + Return Journey,member,D32046,D32017,D32017,D32046,07:51,07:51,15:32,2025-10-20,2025-10-20,0,7h 41m,22E729AF96FE2C23,88EE297DF46E8173,6,Arrival times within ±2 minutes,"(member, Boylston St at Exeter St -> Mugar Way at Beacon St, ~464)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,12,12,14,17
COMMUTER_member_Lower Cambridgeport at Magazine St / Riverside Rd~Longwood Ave at Binney St,VERY HIGH,Matched Outbound + Return Journey,member,M32022,A32004,A32004,M32022,08:05,08:05,17:22,2025-10-27,2025-10-27,0,9h 17m,347B736280018A29,CB32D6337BE6CFD4,6,Arrival times within ±5 minutes,"(member, Lower Cambridgeport at Magazine St / Riverside Rd -> Longwood Ave at Binney St, ~480)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,6,8,8,8
COMMUTER_member_South Station - 700 Atlantic Ave~Aquarium T Stop - 200 Atlantic Ave,VERY HIGH,Matched Outbound + Return Journey,member,A32010,B32004,B32004,A32010,09:30,09:30,16:33,2025-10-24,2025-10-24,0,7h 3m,CF7275EE7EA0C675,7A17B60E22ED666C,6,Arrival times within ±4 minutes,"(member, South Station - 700 Atlantic Ave -> Aquarium T Stop - 200 Atlantic Ave, ~568)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,6,6,9
COMMUTER_member_W Broadway at D St~Troy Boston,VERY HIGH,Matched Outbound + Return Journey,member,C32029,C32035,C32035,C32029,10:05,10:05,18:31,2025-10-24,2025-10-24,0,8h 26m,D891E1893CD49078,C4F9A62CF5F63A9F,6,Arrival times within ±5 minutes,"(member, W Broadway at D St -> Troy Boston, ~600)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,13,15,15
COMMUTER_member_Aquarium T Stop - 200 Atlantic Ave~Colleges of the Fenway - Fenway at Avenue Louis Pasteur,VERY HIGH,Matched Outbound + Return Journey,member,B32004,B32006,B32006,B32004,06:28,06:28,15:04,2025-10-17,2025-10-17,0,8h 36m,5B33F096ACB97A3F,406C763A39115415,6,Arrival times within ±4 minutes,"(member, Aquarium T Stop - 200 Atlantic Ave -> Colleges of the Fenway - Fenway at Avenue Louis Pasteur, ~384)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,3,3,6
COMMUTER_casual_Beacon St at Charles St~Beacon St at Charles St,VERY HIGH,Matched Outbound + Return Journey,casual,D32024,D32024,D32024,D32024,13:15,13:15,17:58,2025-10-06,2025-10-06,0,4h 43m,D49E7B6294847764,503AF042F27A3882,6,Arrival times within ±4 minutes,"(casual, Beacon St at Charles St -> Beacon St at Charles St, ~792)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,7,7,10
COMMUTER_member_Boylston St at Jersey St~HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,VERY HIGH,Matched Outbound + Return Journey,member,B32034,B32003,B32003,B32034,07:44,07:44,11:56,2025-10-07,2025-10-07,0,4h 12m,91BD12FAD1EB951D,1223067C15540EE9,6,Arrival times within ±4 minutes,"(member, Boylston St at Jersey St -> HMS/HSPH - Avenue Louis Pasteur at Longwood Ave, ~464)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,7,11,10,11
COMMUTER_member_Stony Brook T Stop~Northeastern University - North Parking Lot,VERY HIGH,Matched Outbound + Return Journey,member,D32041,B32012,B32012,D32041,08:27,08:27,15:34,2025-10-27,2025-10-27,0,7h 7m,5D9846194269481D,9D9542693317C9D1,6,Arrival times within ±4 minutes,"(member, Stony Brook T Stop -> Northeastern University - North Parking Lot, ~504)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,5,5,5,6
COMMUTER_member_Roxbury Crossing T Stop - Columbus Ave at Tremont St~One Brigham Circle,VERY HIGH,Matched Outbound + Return Journey,member,C32001,B32036,B32036,C32001,06:36,06:36,16:51,2025-10-30,2025-10-30,0,10h 15m,6800D679F173D77B,5957AB430CCB334E,6,Arrival times within ±3 minutes,"(member, Roxbury Crossing T Stop - Columbus Ave at Tremont St -> One Brigham Circle, ~392)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,6,6,10,6
COMMUTER_member_Gore Street at Lambert Street~EF - North Point Park,VERY HIGH,Matched Outbound + Return Journey,member,M32081,M32034,M32034,M32081,08:41,08:41,15:37,2025-10-29,2025-10-29,0,6h 56m,CB41F048EE09CB57,23570D5C37C20451,6,Arrival times within ±3 minutes,"(member, Gore Street at Lambert Street -> EF - North Point Park, ~520)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,6,6,21,8
COMMUTER_member_Harvard University River Houses at DeWolfe St / Cowperthwaite St~Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,VERY HIGH,Matched Outbound + Return Journey,member,M32038,M32023,M32023,M32038,09:00,09:00,17:14,2025-10-16,2025-10-16,0,8h 14m,6EB620DC72652E60,0AFA4F80F1DB2053,6,Arrival times within ±4 minutes,"(member, Harvard University River Houses at DeWolfe St / Cowperthwaite St -> Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St, ~536)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,4,4,4
COMMUTER_member_Harvard University Radcliffe Quadrangle at Shepard St / Garden St~Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,VERY HIGH,Matched Outbound + Return Journey,member,M32024,M32023,M32023,M32024,08:54,08:54,20:47,2025-10-21,2025-10-21,0,11h 53m,EAC2088FE23D52CD,41F7FA9AF897A823,6,Arrival times within ±5 minutes,"(member, Harvard University Radcliffe Quadrangle at Shepard St / Garden St -> Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St, ~528)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,6,10,10,10
COMMUTER_casual_Silber Way~Commonwealth Ave at Agganis Way,VERY HIGH,Matched Outbound + Return Journey,casual,D32032,A32002,A32002,D32032,01:51,01:51,18:53,2025-10-12,2025-10-12,0,17h 2m,9BEFBB89AAFD90A7,9699138231528DA2,6,Arrival times within ±2 minutes,"(casual, Silber Way -> Commonwealth Ave at Agganis Way, ~104)",Same member type + route + precise arrival time + return journey = clear person identification,1,100.0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,4,7,9
COMMUTER_member_South Station - 700 Atlantic Ave~Prudential Center - 101 Huntington Ave,VERY HIGH,Matched Outbound + Return Journey,member,A32010,C32007,C32007,A32010,08:29,08:29,17:06,2025-10-06,2025-10-06,0,8h 37m,DE4D21A66ABBE268,89F7E5A3DACE0A46,6,Arrival times within ±4 minutes,"(member, South Station - 700 Atlantic Ave -> Prudential Center - 101 Huntington Ave, ~504)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,4,4,11
COMMUTER_member_Mass Ave at Albany St~MIT Carleton St at Amherst St,VERY HIGH,Matched Outbound + Return Journey,member,M32061,M32070,M32070,M32061,08:19,08:19,17:34,2025-10-09,2025-10-09,0,9h 15m,AEF6025C2B42637F,8006701951C5D212,5,Arrival times within ±5 minutes,"(member, Mass Ave at Albany St -> MIT Carleton St at Amherst St, ~496)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,4,6,4
COMMUTER_member_39 Brighton Ave~Smith St at Parker St,VERY HIGH,Matched Outbound + Return Journey,member,D32073,B32070,B32070,D32073,07:14,07:14,18:03,2025-10-27,2025-10-27,0,10h 49m,D210CC242B037BE3,E9F7BBBF1649A613,5,Arrival times within ±3 minutes,"(member, 39 Brighton Ave -> Smith St at Parker St, ~432)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,12,15,12,15
COMMUTER_member_Jamaica St at South St~Forest Hills,VERY HIGH,Matched Outbound + Return Journey,member,D32052,E32010,E32010,D32052,08:29,08:29,18:40,2025-10-23,2025-10-23,0,10h 11m,F321138E33D44BF3,6A47207944876609,5,Arrival times within ±4 minutes,"(member, Jamaica St at South St -> Forest Hills, ~504)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,4,4,7
COMMUTER_member_Lincoln St at Empire St~N. Harvard St at Harvard Way,VERY HIGH,Matched Outbound + Return Journey,member,E32015,A32015,A32015,E32015,09:01,09:01,18:23,2025-10-31,2025-10-31,0,9h 22m,32A315D491A0F4A9,B1C4D239C3353401,5,Arrival times within ±3 minutes,"(member, Lincoln St at Empire St -> N. Harvard St at Harvard Way, ~536)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,6,10,10,10
COMMUTER_member_Ruggles T Stop - Columbus Ave at Melnea Cass Blvd~Mass Ave at Albany St,VERY HIGH,Matched Outbound + Return Journey,member,B32002,M32061,M32061,B32002,08:27,08:27,17:26,2025-10-23,2025-10-23,0,8h 59m,B521B399C4A01B8D,CF36AD0A2DDFE197,5,Arrival times within ±5 minutes,"(member, Ruggles T Stop - Columbus Ave at Melnea Cass Blvd -> Mass Ave at Albany St, ~504)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,6,12,14
COMMUTER_member_Rowes Wharf at Atlantic Ave~Lewis Wharf at Atlantic Ave,VERY HIGH,Matched Outbound + Return Journey,member,D32008,D32006,D32006,D32008,07:52,07:52,16:45,2025-10-07,2025-10-07,0,8h 53m,25651BCBCB857794,801C1F135CB14B50,5,Arrival times within ±3 minutes,"(member, Rowes Wharf at Atlantic Ave -> Lewis Wharf at Atlantic Ave, ~472)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,12,13,15,15
COMMUTER_casual_Forsyth St at Huntington Ave~Smith St at Parker St,VERY HIGH,Matched Outbound + Return Journey,casual,B32062,B32070,B32070,B32062,19:15,19:15,23:46,2025-10-19,2025-10-19,0,4h 31m,AE7807F931F58F29,69710C4D0838C2E1,5,Arrival times within ±3 minutes,"(casual, Forsyth St at Huntington Ave -> Smith St at Parker St, ~1152)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,5,6,8
COMMUTER_member_Commonwealth Ave at Blandford Mall~Deerfield St at Commonwealth Ave,VERY HIGH,Matched Outbound + Return Journey,member,B32067,B32037,B32037,B32067,09:57,09:57,14:24,2025-10-01,2025-10-01,0,4h 27m,75EE42E5167F5A24,186901570CF901F1,5,Arrival times within ±4 minutes,"(member, Commonwealth Ave at Blandford Mall -> Deerfield St at Commonwealth Ave, ~592)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,13,13,13,13
COMMUTER_member_Charlestown Navy Yard~Inman Square at Springfield St.,VERY HIGH,Matched Outbound + Return Journey,member,D32039,M32062,M32062,D32039,07:14,07:14,15:19,2025-10-08,2025-10-08,0,8h 5m,8280FFF7C85343DC,70F4F5265D580095,5,Arrival times within ±5 minutes,"(member, Charlestown Navy Yard -> Inman Square at Springfield St., ~432)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,7,8,8,9
COMMUTER_casual_St. Alphonsus St at Tremont St~Parker St at Huntington Ave,VERY HIGH,Matched Outbound + Return Journey,casual,B32063,Z32997,Z32997,B32063,07:38,07:38,17:22,2025-10-09,2025-10-09,0,9h 44m,D240A8F303750C41,C17A1B73F2283BC8,5,Arrival times within ±5 minutes,"(casual, St. Alphonsus St at Tremont St -> Parker St at Huntington Ave, ~456)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,5,7,5
COMMUTER_casual_Fan Pier~Seaport Square - Seaport Blvd at Northern Ave,VERY HIGH,Matched Outbound + Return Journey,casual,A32000,B32007,B32007,A32000,02:44,02:44,12:51,2025-10-26,2025-10-26,0,10h 7m,F1BCBCA2264D973A,7CBEF8F4AE74935F,5,Arrival times within ±3 minutes,"(casual, Fan Pier -> Seaport Square - Seaport Blvd at Northern Ave, ~160)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,5,4,6
COMMUTER_casual_Massachusetts Ave at Boylston St.~One Kendall Square at Hampshire St / Portland St,VERY HIGH,Matched Outbound + Return Journey,casual,B32065,M32002,M32002,B32065,16:24,16:24,20:36,2025-10-03,2025-10-03,0,4h 12m,268DBA2F46710C67,B9FB731A8DCFA83A,5,Arrival times within ±5 minutes,"(casual, Massachusetts Ave at Boylston St. -> One Kendall Square at Hampshire St / Portland St, ~984)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,5,5,5
COMMUTER_member_Harvard Square at Mass Ave/ Dunster~Harvard Stadium: N. Harvard St at Soldiers Field Rd,VERY HIGH,Matched Outbound + Return Journey,member,M32018,A32052,A32052,M32018,14:48,14:48,18:49,2025-10-07,2025-10-07,0,4h 1m,F22D73C50711B9D4,812866E8ED37E035,5,Arrival times within ±4 minutes,"(member, Harvard Square at Mass Ave/ Dunster -> Harvard Stadium: N. Harvard St at Soldiers Field Rd, ~888)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,6,7,10
COMMUTER_casual_Mugar Way at Beacon St~Beacon St at Massachusetts Ave,VERY HIGH,Matched Outbound + Return Journey,casual,D32017,B32016,B32016,D32017,13:30,13:30,20:26,2025-10-31,2025-10-31,0,6h 56m,E751374FDBD957B8,BC8459C9AB312D1F,5,Arrival times within ±4 minutes,"(casual, Mugar Way at Beacon St -> Beacon St at Massachusetts Ave, ~808)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,3,3,5
COMMUTER_member_Porzio Park~Maverick Square - Lewis Mall,VERY HIGH,Matched Outbound + Return Journey,member,A32050,A32030,A32030,A32050,08:22,08:22,22:17,2025-10-28,2025-10-28,0,13h 55m,7FA25A5A2D119E4F,D6E7E981563C8F8B,5,Arrival times within ±4 minutes,"(member, Porzio Park -> Maverick Square - Lewis Mall, ~496)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,7,9,10
