Person_ID,Identification_Confidence,Evidence_Type,Member_Type,Outbound_start_station_id,Outbound_end_station_id,Return_start_station_id,Return_end_station_id,Outbound_Undock_Time,Outbound_Redock_Time,Return_Undock_Time,Outbound_Date,Return_Date,Outbound_Bike_Time_Minutes,Time_At_Destination,Outbound_Ride_ID,Return_Ride_ID,Number_Of_Matched_Pairs,Pattern_Consistency,Quasi_Identifier,Why_Not_Anonymous,Anonymity_Set_Size,Uniqueness_Score,K_Anonymity_Violated,Privacy_Risk_Level,Anonymity_at_±5min,Anonymity_at_±10min,Anonymity_at_±15min,Anonymity_at_±20min
COMMUTER_member_MLK Blvd at Washington St~Jackson Square T Stop,HIGH,Matched Outbound + Return Journey,member,B32023,E32006,E32006,B32023,08:32,08:32,17:09,2025-10-30,2025-10-30,0,8h 37m,882FE658B7862DAF,27EABE12696F2720,2,Arrival times within ±0 minutes,"(member, MLK Blvd at Washington St -> Jackson Square T Stop, ~512)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,4,5,6
COMMUTER_member_MLK Blvd at Washington St~NCAAA - Walnut Ave at Crawford St,HIGH,Matched Outbound + Return Journey,member,B32023,B32027,B32027,B32023,12:23,12:23,22:42,2025-10-05,2025-10-05,0,10h 19m,5D2D5BD69DCFFD99,E950CA893E9FB387,2,Arrival times within ±1 minutes,"(member, MLK Blvd at Washington St -> NCAAA - Walnut Ave at Crawford St, ~742)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Grove St at Community Path~Gilman Square T at Medford St,HIGH,Matched Outbound + Return Journey,member,S32019,S32046,S32046,S32019,14:16,14:16,18:36,2025-10-05,2025-10-05,0,4h 20m,8DCEA88E8B528823,604194ADBB699988,2,Arrival times within ±0 minutes,"(member, Grove St at Community Path -> Gilman Square T at Medford St, ~856)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,4,3,4
COMMUTER_member_B.U. Central T Stop - 725 Commonwealth Ave~Commonwealth Ave At Babcock St,HIGH,Matched Outbound + Return Journey,member,A32003,K32006,K32006,A32003,12:12,12:12,23:51,2025-10-17,2025-10-17,0,11h 39m,BDC56D237C7630BB,2347881BB529966E,2,Arrival times within ±1 minutes,"(member, B.U. Central T Stop - 725 Commonwealth Ave -> Commonwealth Ave At Babcock St, ~732)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,3,3,3
COMMUTER_member_Chestnut St at Poplar St~Old Morse Park at Putnam Ave,HIGH,Matched Outbound + Return Journey,member,S32053,M32076,M32076,S32053,10:40,10:40,22:06,2025-10-27,2025-10-27,0,11h 26m,735A9B900CDD81D6,36992C143080A0EF,2,Arrival times within ±0 minutes,"(member, Chestnut St at Poplar St -> Old Morse Park at Putnam Ave, ~640)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,8,2
COMMUTER_member_Lewis Wharf at Atlantic Ave~Surface Rd at India St,HIGH,Matched Outbound + Return Journey,member,D32006,A32013,A32013,D32006,08:04,08:04,20:17,2025-10-15,2025-10-15,0,12h 13m,03CC148472154052,D5C3DD5708385686,2,Arrival times within ±1 minutes,"(member, Lewis Wharf at Atlantic Ave -> Surface Rd at India St, ~484)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,4,4,4
COMMUTER_member_Park Plaza at Charles St S.~Charles Circle - Charles St at Cambridge St,HIGH,Matched Outbound + Return Journey,member,D32042,D32016,D32016,D32042,06:51,06:51,14:53,2025-10-15,2025-10-15,0,8h 2m,570161B395AC3142,55FECD818C423732,2,Arrival times within ±1 minutes,"(member, Park Plaza at Charles St S. -> Charles Circle - Charles St at Cambridge St, ~410)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,4,6
COMMUTER_member_Beacon St at Massachusetts Ave~Charles Circle - Charles St at Cambridge St,HIGH,Matched Outbound + Return Journey,member,B32016,D32016,D32016,B32016,08:05,08:05,17:18,2025-10-10,2025-10-10,0,9h 13m,ECB6671A67A9A021,315558481B28EC0B,2,Arrival times within ±0 minutes,"(member, Beacon St at Massachusetts Ave -> Charles Circle - Charles St at Cambridge St, ~484)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,7,10,12
COMMUTER_member_Harrison Ave at E. Dedham St~Back Bay T Stop - Dartmouth St at Stuart St,HIGH,Matched Outbound + Return Journey,member,C32093,C32003,C32003,C32093,08:53,08:53,17:31,2025-10-01,2025-10-01,0,8h 38m,407E55CC36F7D87A,8C752C097F2F28B9,2,Arrival times within ±0 minutes,"(member, Harrison Ave at E. Dedham St -> Back Bay T Stop - Dartmouth St at Stuart St, ~532)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,5,7,8
COMMUTER_member_Jackson Square T Stop~Jamaicaway at Perkins St,HIGH,Matched Outbound + Return Journey,member,E32006,E32002,E32002,E32006,08:37,08:37,20:13,2025-10-25,2025-10-25,0,11h 36m,A7F944E4A06833A5,BA6E0B11CC255835,2,Arrival times within ±0 minutes,"(member, Jackson Square T Stop -> Jamaicaway at Perkins St, ~516)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Washington St at Corey Rd~Coolidge Corner - Beacon St at Centre St,HIGH,Matched Outbound + Return Journey,member,A32037,K32001,K32001,A32037,19:24,19:24,23:30,2025-10-17,2025-10-17,0,4h 6m,33663F1D5B0A682B,C10F375E0F882BF4,2,Arrival times within ±0 minutes,"(member, Washington St at Corey Rd -> Coolidge Corner - Beacon St at Centre St, ~1164)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,5
COMMUTER_member_Washington St at Rutland St~Back Bay T Stop - Dartmouth St at Stuart St,HIGH,Matched Outbound + Return Journey,member,C32006,C32003,C32003,C32006,08:31,08:31,14:00,2025-10-07,2025-10-07,0,5h 29m,225A38E8230ACDAE,48E189F12475B8B2,2,Arrival times within ±0 minutes,"(member, Washington St at Rutland St -> Back Bay T Stop - Dartmouth St at Stuart St, ~510)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,4,6,4
COMMUTER_casual_Seaport Square - Seaport Blvd at Northern Ave~W Broadway at D St,HIGH,Matched Outbound + Return Journey,casual,B32007,C32029,C32029,B32007,11:31,11:31,15:45,2025-10-05,2025-10-05,0,4h 14m,540EC2512BCBB83C,A19746967EB20F1B,2,Arrival times within ±0 minutes,"(casual, Seaport Square - Seaport Blvd at Northern Ave -> W Broadway at D St, ~690)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,3,2
COMMUTER_casual_Washington St at Rutland St~Back Bay T Stop - Dartmouth St at Stuart St,HIGH,Matched Outbound + Return Journey,casual,C32006,C32003,C32003,C32006,07:25,07:25,14:15,2025-10-07,2025-10-07,0,6h 50m,61BD27F81A3A5F8F,72A471A1F9989D80,2,Arrival times within ±0 minutes,"(casual, Washington St at Rutland St -> Back Bay T Stop - Dartmouth St at Stuart St, ~444)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Chinatown T Stop~Charles Circle - Charles St at Cambridge St,HIGH,Matched Outbound + Return Journey,member,D32019,D32016,D32016,D32019,07:26,07:26,14:41,2025-10-17,2025-10-17,0,7h 15m,6FB31759660DB74F,E62C4037C5D9D4AE,2,Arrival times within ±0 minutes,"(member, Chinatown T Stop -> Charles Circle - Charles St at Cambridge St, ~446)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,5
COMMUTER_casual_Lower Cambridgeport at Magazine St / Riverside Rd~Harvard Square at Brattle St / Eliot St,HIGH,Matched Outbound + Return Journey,casual,M32022,M32017,M32017,M32022,07:59,07:59,17:12,2025-10-01,2025-10-01,0,9h 13m,F21E93D569DAA5DD,6F532C4A0395E7D9,2,Arrival times within ±1 minutes,"(casual, Lower Cambridgeport at Magazine St / Riverside Rd -> Harvard Square at Brattle St / Eliot St, ~478)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,3,3,3
COMMUTER_member_Ruggles T Stop - Columbus Ave at Melnea Cass Blvd~Washington St at Northampton St,HIGH,Matched Outbound + Return Journey,member,B32002,C32072,C32072,B32002,11:38,11:38,16:04,2025-10-09,2025-10-09,0,4h 26m,9742CEC1589FA607,249053CA8D987B04,2,Arrival times within ±1 minutes,"(member, Ruggles T Stop - Columbus Ave at Melnea Cass Blvd -> Washington St at Northampton St, ~698)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,5,2
COMMUTER_member_E Cottage St at Columbia Rd~ID Building West,HIGH,Matched Outbound + Return Journey,member,C32018,C32021,C32021,C32018,06:03,06:03,16:50,2025-10-15,2025-10-15,0,10h 47m,706375BE28F8E80A,2D71E2A6D0024421,2,Arrival times within ±1 minutes,"(member, E Cottage St at Columbia Rd -> ID Building West, ~362)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,7,10,11,11
COMMUTER_member_Congress St at Northern Ave~ID Building West,HIGH,Matched Outbound + Return Journey,member,C32032,C32021,C32021,C32032,07:07,07:07,16:41,2025-10-20,2025-10-20,0,9h 34m,466B41D781B76ADB,77A5655C44878734,2,Arrival times within ±0 minutes,"(member, Congress St at Northern Ave -> ID Building West, ~426)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,7,8,8,9
COMMUTER_member_Staniford St at Merrimac St~Clarendon St at Newbury St,HIGH,Matched Outbound + Return Journey,member,A32024,D32047,D32047,A32024,09:19,09:19,17:41,2025-10-09,2025-10-09,0,8h 22m,BB1A5F6C1FA33083,16FCB0ED3ACD7997,2,Arrival times within ±1 minutes,"(member, Staniford St at Merrimac St -> Clarendon St at Newbury St, ~558)",Same member type + route + precise arrival time + return journey = clear person identification,1,100.0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,4,3
COMMUTER_member_Beacon St at Massachusetts Ave~Clarendon St at Newbury St,HIGH,Matched Outbound + Return Journey,member,B32016,D32047,D32047,B32016,08:02,08:02,18:43,2025-10-16,2025-10-16,0,10h 41m,D1D014C0A0D0AD74,2EEC48F49545D800,2,Arrival times within ±1 minutes,"(member, Beacon St at Massachusetts Ave -> Clarendon St at Newbury St, ~482)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,4,5,5
COMMUTER_member_Ames St at Broadway~Gore Street at Lambert Street,HIGH,Matched Outbound + Return Journey,member,M32059,M32081,M32081,M32059,09:48,09:48,13:57,2025-10-31,2025-10-31,0,4h 9m,7C61641FA99CCCA2,FAA8B717A2C79475,2,Arrival times within ±0 minutes,"(member, Ames St at Broadway -> Gore Street at Lambert Street, ~588)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,4,6,6
COMMUTER_casual_Main St at Baldwin St~Main St at Baldwin St,HIGH,Matched Outbound + Return Journey,casual,D32036,D32036,D32036,D32036,12:26,12:26,20:02,2025-10-25,2025-10-25,0,7h 36m,6B2EACD562369AAA,BC19C32E7C7BAAB5,2,Arrival times within ±1 minutes,"(casual, Main St at Baldwin St -> Main St at Baldwin St, ~746)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Perry Park~Mass Ave at Hadley/Walden,HIGH,Matched Outbound + Return Journey,member,S32034,M32056,M32056,S32034,07:47,07:47,16:54,2025-10-02,2025-10-02,0,9h 7m,34B2C57F651E355A,14FC48A76BD79A13,2,Arrival times within ±0 minutes,"(member, Perry Park -> Mass Ave at Hadley/Walden, ~466)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,3,3
COMMUTER_member_325 Binney St.~Cambridge St at Joy St,HIGH,Matched Outbound + Return Journey,member,M32091,D32000,D32000,M32091,09:09,09:09,17:50,2025-10-24,2025-10-24,0,8h 41m,97208C92137E38A8,2EAB6570BBBBD77D,2,Arrival times within ±1 minutes,"(member, 325 Binney St. -> Cambridge St at Joy St, ~548)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,4,6
COMMUTER_member_Hormel Stadium~Cambridge St at Joy St,HIGH,Matched Outbound + Return Journey,member,F32006,D32000,D32000,F32006,07:07,07:07,17:25,2025-10-10,2025-10-10,0,10h 18m,BB0EE58FA23F31F0,C2D0DBCF4595B869,2,Arrival times within ±1 minutes,"(member, Hormel Stadium -> Cambridge St at Joy St, ~426)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,10,10,10,10
COMMUTER_member_Massachusetts Ave at Boylston St.~St Alphonsus St at Horadan Way,HIGH,Matched Outbound + Return Journey,member,B32065,B32071,B32071,B32065,02:47,02:47,08:32,2025-10-29,2025-10-29,0,5h 45m,E2711131B4ECF4BE,EDBA8E98284D75DF,2,Arrival times within ±0 minutes,"(member, Massachusetts Ave at Boylston St. -> St Alphonsus St at Horadan Way, ~166)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,4,4
COMMUTER_member_Sidney Research Campus/Erie Street at Waverly~Central Square at Mass Ave / Essex St,HIGH,Matched Outbound + Return Journey,member,M32047,M32011,M32011,M32047,10:15,10:15,21:23,2025-10-21,2025-10-21,0,11h 8m,DB554091A52C18C5,25C3E2BF82AEE56B,2,Arrival times within ±1 minutes,"(member, Sidney Research Campus/Erie Street at Waverly -> Central Square at Mass Ave / Essex St, ~614)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,2,2,3
COMMUTER_member_Harvard Kennedy School at Bennett St / Eliot St~Harvard Stadium: N. Harvard St at Soldiers Field Rd,HIGH,Matched Outbound + Return Journey,member,M32016,A32052,A32052,M32016,12:39,12:39,20:09,2025-10-06,2025-10-06,0,7h 30m,333BF6FC094FDB83,0A32C1F82CB27FB3,2,Arrival times within ±0 minutes,"(member, Harvard Kennedy School at Bennett St / Eliot St -> Harvard Stadium: N. Harvard St at Soldiers Field Rd, ~758)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Ruggles T Stop - Columbus Ave at Melnea Cass Blvd~Newmarket Square T Stop - Massachusetts Ave at Newmarket Square,HIGH,Matched Outbound + Return Journey,member,B32002,C32022,C32022,B32002,13:02,13:02,18:14,2025-10-06,2025-10-06,0,5h 12m,928428315852AD96,4CFF4DD89834DC2B,2,Arrival times within ±0 minutes,"(member, Ruggles T Stop - Columbus Ave at Melnea Cass Blvd -> Newmarket Square T Stop - Massachusetts Ave at Newmarket Square, ~782)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Ruggles T Stop - Columbus Ave at Melnea Cass Blvd~One Brigham Circle,HIGH,Matched Outbound + Return Journey,member,B32002,B32036,B32036,B32002,11:36,11:36,17:24,2025-10-24,2025-10-24,0,5h 48m,B9547764DC9ED6BB,3124592BFEEFF05E,2,Arrival times within ±0 minutes,"(member, Ruggles T Stop - Columbus Ave at Melnea Cass Blvd -> One Brigham Circle, ~696)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,3,3,3
COMMUTER_member_State Street at Channel Center~Albany St at E. Brookline St,HIGH,Matched Outbound + Return Journey,member,C32024,C32061,C32061,C32024,05:59,05:59,14:29,2025-10-16,2025-10-16,0,8h 30m,5737684F7CEDA8A0,6F3C62D15E370B54,2,Arrival times within ±1 minutes,"(member, State Street at Channel Center -> Albany St at E. Brookline St, ~358)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,5,8,11,11
COMMUTER_member_Shawmut Ave at Herald St~Albany St at E. Brookline St,HIGH,Matched Outbound + Return Journey,member,C32054,C32061,C32061,C32054,08:05,08:05,15:54,2025-10-10,2025-10-10,0,7h 49m,08EFE01419FB2483,7900D556A0603B54,2,Arrival times within ±0 minutes,"(member, Shawmut Ave at Herald St -> Albany St at E. Brookline St, ~484)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,3,3,3
COMMUTER_member_Lansdowne T Stop~HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,HIGH,Matched Outbound + Return Journey,member,B32058,B32003,B32003,B32058,06:36,06:36,15:27,2025-10-10,2025-10-10,0,8h 51m,32E7B7AB6A0BF79A,449114304BE352F7,2,Arrival times within ±0 minutes,"(member, Lansdowne T Stop -> HMS/HSPH - Avenue Louis Pasteur at Longwood Ave, ~396)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,6
