Person_ID,Identification_Confidence,Evidence_Type,Member_Type,Outbound_start_station_id,Outbound_end_station_id,Return_start_station_id,Return_end_station_id,Outbound_Undock_Time,Outbound_Redock_Time,Return_Undock_Time,Outbound_Date,Return_Date,Outbound_Bike_Time_Minutes,Time_At_Destination,Outbound_Ride_ID,Return_Ride_ID,Number_Of_Matched_Pairs,Pattern_Consistency,Quasi_Identifier,Why_Not_Anonymous,Anonymity_Set_Size,Uniqueness_Score,K_Anonymity_Violated,Privacy_Risk_Level
COMMUTER_casual_7 Acre Park~Wellington MBTA,VERY HIGH,Matched Outbound + Return Journey,casual,V32001,V32014,V32014,V32001,06:42,06:42,15:05,2025-10-01,2025-10-01,0,8h 23m,BC02AD1030F3DA91,B3417FC96FAFB557,6,Arrival times within ±4 minutes,"(casual, 7 Acre Park -> Wellington MBTA, ~400)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_South Station - 700 Atlantic Ave~Mugar Way at Beacon St,VERY HIGH,Matched Outbound + Return Journey,member,A32010,D32017,D32017,A32010,07:13,07:13,15:46,2025-10-31,2025-10-31,0,8h 33m,01996DD8CE7C7914,9473AC5DA07F703C,6,Arrival times within ±1 minutes,"(member, South Station - 700 Atlantic Ave -> Mugar Way at Beacon St, ~430)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Jamaicaway at Perkins St~Longwood Ave at Binney St,VERY HIGH,Matched Outbound + Return Journey,member,E32002,A32004,A32004,E32002,04:41,04:41,19:12,2025-10-23,2025-10-23,0,14h 31m,9D2462828F451172,048D5AB545BD2271,6,Arrival times within ±4 minutes,"(member, Jamaicaway at Perkins St -> Longwood Ave at Binney St, ~280)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_casual_Forest River Park~Salem MBTA - Washington at Federal St,VERY HIGH,Matched Outbound + Return Journey,casual,T32010,T32005,T32005,T32010,11:38,11:38,16:37,2025-10-25,2025-10-25,0,4h 59m,ABDC2739012B7BAD,8E961098AAAFB38D,6,Arrival times within ±2 minutes,"(casual, Forest River Park -> Salem MBTA - Washington at Federal St, ~695)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Cambridge Main Library at Broadway / Trowbridge St~Cambridge Main Library at Broadway / Trowbridge St,VERY HIGH,Matched Outbound + Return Journey,member,M32013,M32013,M32013,M32013,11:34,11:34,16:35,2025-10-10,2025-10-10,0,5h 1m,8B7CCE5522B868E1,F905218858390D86,6,Arrival times within ±4 minutes,"(member, Cambridge Main Library at Broadway / Trowbridge St -> Cambridge Main Library at Broadway / Trowbridge St, ~690)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Porter Square Station~Ames St at Main St,VERY HIGH,Matched Outbound + Return Journey,member,M32029,M32037,M32037,M32029,07:26,07:26,13:13,2025-10-02,2025-10-02,0,5h 47m,0A9B8A9D3363B389,DAAB506D17683B68,6,Arrival times within ±4 minutes,"(member, Porter Square Station -> Ames St at Main St, ~445)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Washington St at Melnea Cass Blvd~Boston Medical Center - E Concord St at Harrison Ave,VERY HIGH,Matched Outbound + Return Journey,member,B32026,C32002,C32002,B32026,05:45,05:45,19:35,2025-10-24,2025-10-24,0,13h 50m,AC3177087224BD3B,97B528FFDC2C17DB,6,Arrival times within ±2 minutes,"(member, Washington St at Melnea Cass Blvd -> Boston Medical Center - E Concord St at Harrison Ave, ~345)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_699 Mt Auburn St~Concord Ave at Spinelli Place,VERY HIGH,Matched Outbound + Return Journey,member,M32054,M32074,M32074,M32054,08:08,08:08,17:25,2025-10-07,2025-10-07,0,9h 17m,C4CF8B2B511B8460,6B576D367F2266CC,6,Arrival times within ±4 minutes,"(member, 699 Mt Auburn St -> Concord Ave at Spinelli Place, ~485)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_casual_Salem MBTA - Washington at Federal St~Salem State University - Bike Path at Loring Ave,VERY HIGH,Matched Outbound + Return Journey,casual,T32005,T32007 ,T32007 ,T32005,00:26,00:26,17:38,2025-10-19,2025-10-19,0,17h 12m,1B93E7689917608A,3F2905E8B8000269,6,Arrival times within ±4 minutes,"(casual, Salem MBTA - Washington at Federal St -> Salem State University - Bike Path at Loring Ave, ~25)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_South Station - 700 Atlantic Ave~Stuart St at Berkeley St,VERY HIGH,Matched Outbound + Return Journey,member,A32010,D32049,D32049,A32010,08:31,08:31,17:54,2025-10-14,2025-10-14,0,9h 23m,AAC4533371068A17,AABCF79E83FB364F,6,Arrival times within ±4 minutes,"(member, South Station - 700 Atlantic Ave -> Stuart St at Berkeley St, ~510)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Stuart St at Charles St~Washington St at Peters Park,VERY HIGH,Matched Outbound + Return Journey,member,D32011,C32067,C32067,D32011,16:20,16:20,20:24,2025-10-30,2025-10-30,0,4h 4m,9EBF16D261BEA972,E6DF93E3D0365C65,6,Arrival times within ±4 minutes,"(member, Stuart St at Charles St -> Washington St at Peters Park, ~980)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_casual_Shetland Park - Congress at Peabody St~Salem Willows Park,VERY HIGH,Matched Outbound + Return Journey,casual,T32003,T32002,T32002,T32003,09:44,09:44,14:36,2025-10-25,2025-10-25,0,4h 52m,D5772CCCBA96639D,A4AC28784FDC63B7,6,Arrival times within ±3 minutes,"(casual, Shetland Park - Congress at Peabody St -> Salem Willows Park, ~580)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Mass Ave at Albany St~MIT Pacific St at Purrington St,VERY HIGH,Matched Outbound + Return Journey,member,M32061,M32041,M32041,M32061,08:49,08:49,18:02,2025-10-27,2025-10-27,0,9h 13m,F93AD799ACD8CF5A,87D57C587B6B35FE,6,Arrival times within ±4 minutes,"(member, Mass Ave at Albany St -> MIT Pacific St at Purrington St, ~525)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Somerville City Hall Annex~Smith Pl at Wilson Rd,VERY HIGH,Matched Outbound + Return Journey,member,S32036,M32069,M32069,S32036,05:07,05:07,17:38,2025-10-08,2025-10-08,0,12h 31m,223410EBE6A91207,8BD7D0E09FC02FA9,5,Arrival times within ±3 minutes,"(member, Somerville City Hall Annex -> Smith Pl at Wilson Rd, ~305)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_MLK Blvd at Washington St~Nubian Square - Bolling Building,VERY HIGH,Matched Outbound + Return Journey,member,B32023,B32017,B32017,B32023,04:26,04:26,23:21,2025-10-17,2025-10-17,0,18h 55m,2D180160E1777848,8EFBD3889C668F41,5,Arrival times within ±3 minutes,"(member, MLK Blvd at Washington St -> Nubian Square - Bolling Building, ~265)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Oak Square - Washington St at Bigelow St~Deerfield St at Commonwealth Ave,VERY HIGH,Matched Outbound + Return Journey,member,D32076,B32037,B32037,D32076,08:09,08:09,18:17,2025-10-06,2025-10-06,0,10h 8m,A901634625C0B7FE,BD68D62288581A8E,5,Arrival times within ±4 minutes,"(member, Oak Square - Washington St at Bigelow St -> Deerfield St at Commonwealth Ave, ~485)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Boston Medical Center - E Concord St at Harrison Ave~Back Bay T Stop - Dartmouth St at Stuart St,VERY HIGH,Matched Outbound + Return Journey,member,C32002,C32003,C32003,C32002,07:56,07:56,18:01,2025-10-03,2025-10-03,0,10h 5m,E5D31FAE96CED337,A22A13E7C1A0CDD4,5,Arrival times within ±1 minutes,"(member, Boston Medical Center - E Concord St at Harrison Ave -> Back Bay T Stop - Dartmouth St at Stuart St, ~475)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_South Station - 700 Atlantic Ave~Lansdowne T Stop,VERY HIGH,Matched Outbound + Return Journey,member,A32010,B32058,B32058,A32010,06:57,06:57,15:39,2025-10-21,2025-10-21,0,8h 42m,57873B5A08EA03DF,F544AB6D4F1C072A,5,Arrival times within ±4 minutes,"(member, South Station - 700 Atlantic Ave -> Lansdowne T Stop, ~415)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Powder House Circle - Nathan Tufts Park~Alewife MBTA at Steel Place,VERY HIGH,Matched Outbound + Return Journey,member,S32008,M32046,M32046,S32008,06:33,06:33,19:47,2025-10-02,2025-10-02,0,13h 14m,5317A02CA5F5AB75,79EA2C49D9165A7F,5,Arrival times within ±4 minutes,"(member, Powder House Circle - Nathan Tufts Park -> Alewife MBTA at Steel Place, ~390)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Commonwealth Ave at Blandford Mall~Deerfield St at Commonwealth Ave,VERY HIGH,Matched Outbound + Return Journey,member,B32067,B32037,B32037,B32067,09:57,09:57,14:24,2025-10-01,2025-10-01,0,4h 27m,75EE42E5167F5A24,186901570CF901F1,5,Arrival times within ±4 minutes,"(member, Commonwealth Ave at Blandford Mall -> Deerfield St at Commonwealth Ave, ~595)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Charlestown Navy Yard~Inman Square at Springfield St.,VERY HIGH,Matched Outbound + Return Journey,member,D32039,M32062,M32062,D32039,07:14,07:14,15:19,2025-10-08,2025-10-08,0,8h 5m,8280FFF7C85343DC,70F4F5265D580095,5,Arrival times within ±3 minutes,"(member, Charlestown Navy Yard -> Inman Square at Springfield St., ~430)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Swan Place at Minuteman Bikeway~Chestnut St at Poplar St,VERY HIGH,Matched Outbound + Return Journey,member,L32007,S32053,S32053,L32007,08:22,08:22,17:47,2025-10-23,2025-10-23,0,9h 25m,52DD66990F3F2CBE,470B38C4492672D5,5,Arrival times within ±4 minutes,"(member, Swan Place at Minuteman Bikeway -> Chestnut St at Poplar St, ~500)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Lower Cambridgeport at Magazine St / Riverside Rd~MIT Vassar St,VERY HIGH,Matched Outbound + Return Journey,member,M32022,M32042,M32042,M32022,15:54,15:54,20:25,2025-10-19,2025-10-19,0,4h 31m,409969B5C3D6A035,AF9CC2816C08BD7C,5,Arrival times within ±4 minutes,"(member, Lower Cambridgeport at Magazine St / Riverside Rd -> MIT Vassar St, ~950)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Kennedy-Longfellow School 158 Spring St~Ames St at Broadway,VERY HIGH,Matched Outbound + Return Journey,member,M32065,M32059,M32059,M32065,08:24,08:24,17:18,2025-10-29,2025-10-29,0,8h 54m,0F86A2BD91EF0499,CD22701BCEDE3565,5,Arrival times within ±4 minutes,"(member, Kennedy-Longfellow School 158 Spring St -> Ames St at Broadway, ~500)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Perry Park~MIT Stata Center at Vassar St / Main St,VERY HIGH,Matched Outbound + Return Journey,member,S32034,M32005,M32005,S32034,07:22,07:22,20:04,2025-10-29,2025-10-29,0,12h 42m,B52B5663BA1C6F93,81AEB0C266C479F8,5,Arrival times within ±3 minutes,"(member, Perry Park -> MIT Stata Center at Vassar St / Main St, ~440)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Coolidge Corner - Beacon St at Centre St~Commonwealth Ave at Kelton St,VERY HIGH,Matched Outbound + Return Journey,member,K32001,D32034,D32034,K32001,08:43,08:43,17:08,2025-10-30,2025-10-30,0,8h 25m,5B08D8DD13A80F0F,83B792E91387A817,5,Arrival times within ±4 minutes,"(member, Coolidge Corner - Beacon St at Centre St -> Commonwealth Ave at Kelton St, ~520)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Back Bay T Stop - Dartmouth St at Stuart St~Charles Circle - Charles St at Cambridge St,VERY HIGH,Matched Outbound + Return Journey,member,C32003,D32016,D32016,C32003,07:43,07:43,17:18,2025-10-08,2025-10-08,0,9h 35m,269359BCEF00A87A,7204B5E054D1EE14,5,Arrival times within ±4 minutes,"(member, Back Bay T Stop - Dartmouth St at Stuart St -> Charles Circle - Charles St at Cambridge St, ~460)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_casual_Faneuil St at Bothwell Rd~Coolidge Corner - Beacon St at Centre St,VERY HIGH,Matched Outbound + Return Journey,casual,D32003,K32001,K32001,D32003,14:38,14:38,23:16,2025-10-16,2025-10-16,0,8h 38m,28D3AA5BFD7DA686,CC2A3EF8615C7E4A,5,Arrival times within ±2 minutes,"(casual, Faneuil St at Bothwell Rd -> Coolidge Corner - Beacon St at Centre St, ~875)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Piers Park~Maverick Square - Lewis Mall,VERY HIGH,Matched Outbound + Return Journey,member,A32029,A32030,A32030,A32029,07:17,07:17,17:52,2025-10-29,2025-10-29,0,10h 35m,42F6F798D33DF769,B86D3A3742214C25,5,Arrival times within ±2 minutes,"(member, Piers Park -> Maverick Square - Lewis Mall, ~435)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_casual_Seaport Blvd at Sleeper St~South Boston Library - 646 E Broadway,VERY HIGH,Matched Outbound + Return Journey,casual,C32036,C32017,C32017,C32036,01:09,01:09,13:50,2025-10-19,2025-10-19,0,12h 41m,D3B6B164B0CCCF74,A61AE2025A8E0E4F,5,Arrival times within ±0 minutes,"(casual, Seaport Blvd at Sleeper St -> South Boston Library - 646 E Broadway, ~65)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_One Kendall Square at Hampshire St / Portland St~Kendall T,VERY HIGH,Matched Outbound + Return Journey,member,M32002,M32004,M32004,M32002,08:23,08:23,14:08,2025-10-30,2025-10-30,0,5h 45m,FA2FF2AA6F083E59,45723A05209EF9DF,5,Arrival times within ±3 minutes,"(member, One Kendall Square at Hampshire St / Portland St -> Kendall T, ~500)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Commonwealth Ave at Agganis Way~Commonwealth Ave at Granby St,VERY HIGH,Matched Outbound + Return Journey,member,A32002,B32060,B32060,A32002,10:50,10:50,16:44,2025-10-16,2025-10-16,0,5h 54m,69159B21323B1996,6869ED7622D7EA03,5,Arrival times within ±4 minutes,"(member, Commonwealth Ave at Agganis Way -> Commonwealth Ave at Granby St, ~650)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Addison St at Saratoga St~Orient Heights T Stop - Bennington St at Saratoga St,VERY HIGH,Matched Outbound + Return Journey,member,A32054,A32035,A32035,A32054,09:08,09:08,17:39,2025-10-29,2025-10-29,0,8h 31m,675EE30B2EF2937E,1CFC176580BAFFB7,5,Arrival times within ±3 minutes,"(member, Addison St at Saratoga St -> Orient Heights T Stop - Bennington St at Saratoga St, ~545)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Nashua Street at Red Auerbach Way [Extension]~Child Street at Brian P. Murphy Staircase,VERY HIGH,Matched Outbound + Return Journey,member,A32021,M32049,M32049,A32021,08:29,08:29,17:21,2025-10-29,2025-10-29,0,8h 52m,1270212BCF6FB9C3,76F23355AC489937,5,Arrival times within ±4 minutes,"(member, Nashua Street at Red Auerbach Way [Extension] -> Child Street at Brian P. Murphy Staircase, ~505)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
